Episode,Terminal State,Reward,Running Average
15079,STEPS,-1019,187542.71934478413
15080,STEPS,-1019,187530.2152519894
15081,STEPS,-1019,187517.7128174524
15082,STEPS,-1019,187505.21204084338
15083,STEPS,-1019,187492.7129218325
15084,STEPS,-1019,187480.21546009017
15085,STEPS,-1019,187467.7196552867
15086,STEPS,-1019,187455.22550709266
15087,STEPS,-1019,187442.73301517864
15088,BOUNDARY,-2017,187430.17603393426
15089,BOUNDARY,-2006,187417.62144608656
15090,STEPS,-1019,187405.1339297548
15091,STEPS,-1019,187392.64806838514
15092,STEPS,-1019,187380.16386164856
15093,STEPS,-1019,187367.6813092162
15094,STEPS,-1019,187355.20041075925
15095,STEPS,-1019,187342.72116594898
15096,STEPS,-1019,187330.2435744568
15097,STEPS,-1019,187317.76763595417
15098,STEPS,-1019,187305.2933501126
15099,STEPS,-1019,187292.82071660375
15100,STEPS,-1019,187280.34973509933
15101,STEPS,-1019,187267.88040527116
15102,STEPS,-1019,187255.41272679114
15103,STEPS,-1019,187242.94669933125
15104,STEPS,-1019,187230.48232256356
15105,STEPS,-1019,187218.01959616021
15106,STEPS,-1019,187205.55851979347
15107,BOUNDARY,-2000,187193.03415635135
15108,BOUNDARY,-2002,187180.51131850676
15109,BOUNDARY,-2001,187167.99020451386
15110,STEPS,-1019,187155.53573792192
15111,BOUNDARY,-2002,187143.01786777843
15112,BOUNDARY,-2000,187130.50178665962
15113,STEPS,-1019,187118.05227287766
15114,STEPS,-1019,187105.6044065105
15115,STEPS,-1019,187093.15818723122
15116,BOUNDARY,-2000,187080.64871659168
15117,STEPS,-1019,187068.20579480057
15118,STEPS,-1019,187055.7645191163
15119,STEPS,-1019,187043.32488921224
15120,STEPS,-1019,187030.8869047619
15121,BOUNDARY,-2000,187018.3856887772
15122,BOUNDARY,-2002,187005.88599391616
15123,BOUNDARY,-2001,186993.38801825035
15124,BOUNDARY,-2002,186980.89162919862
15125,STEPS,-1019,186968.46188429752
15126,STEPS,-1019,186956.0337828904
15127,STEPS,-1019,186943.6073246513
15128,BOUNDARY,-2002,186931.11753040718
15129,STEPS,-1019,186918.69436182166
15130,STEPS,-1019,186906.2728354263
15131,BOUNDARY,-2000,186893.78811711055
15132,BOUNDARY,-2000,186881.30504890298
15133,BOUNDARY,-2001,186868.8235643957
15134,BOUNDARY,-2001,186856.34372935112
15135,STEPS,-1019,186843.93042616453
15136,STEPS,-1019,186831.51876321353
15137,BOUNDARY,-2000,186819.04393208693
15138,STEPS,-1019,186806.6355529132
15139,BOUNDARY,-2000,186794.16401347512
15140,STEPS,-1019,186781.75891677674
15141,BOUNDARY,-2000,186769.2906677234
15142,STEPS,-1019,186756.8888521992
15143,BOUNDARY,-2002,186744.4237601532
15144,BOUNDARY,-2000,186731.96044638142
15145,STEPS,-1019,186719.5635523275
15146,BOUNDARY,-2000,186707.10352568334
15147,STEPS,-1019,186694.70990955306
15148,STEPS,-1019,186682.3179297597
15149,STEPS,-1019,186669.92758597928
15150,STEPS,-1019,186657.5388778878
15151,STEPS,-1019,186645.15180516138
15152,BOUNDARY,-2000,186632.70162354806
15153,STEPS,-1019,186620.31782485318
15154,BOUNDARY,-2001,186607.8708591791
15155,STEPS,-1019,186595.49033322337
15156,STEPS,-1019,186583.11144101346
15157,BOUNDARY,-2001,186570.66939367948
15158,BOUNDARY,-2002,186558.22892202137
15159,STEPS,-1019,186545.8549376608
15160,STEPS,-1019,186533.48258575198
15161,STEPS,-1019,186521.1118659719
15162,BOUNDARY,-2002,186508.67794486217
15163,STEPS,-1019,186496.31049264656
15164,STEPS,-1019,186483.9446715906
15165,BOUNDARY,-2000,186471.5157929443
15166,STEPS,-1019,186459.15323750494
15167,STEPS,-1019,186446.79231225688
15168,STEPS,-1019,186434.43301687765
15169,BOUNDARY,-2001,186422.01061375174
15170,STEPS,-1019,186409.65458141066
15171,STEPS,-1019,186397.30017797113
15172,STEPS,-1019,186384.947403111
15173,STEPS,-1019,186372.59625650826
15174,BOUNDARY,-2001,186360.18202187953
15175,STEPS,-1019,186347.8341350906
15176,STEPS,-1019,186335.48787559304
15177,STEPS,-1019,186323.14324306516
15178,STEPS,-1019,186310.8002371854
15179,STEPS,-1019,186298.45885763224
15180,STEPS,-1019,186286.11910408433
15181,STEPS,-1019,186273.78097622027
15182,STEPS,-1019,186261.44447371888
15183,STEPS,-1019,186249.10959625896
15184,STEPS,-1019,186236.7763435195
15185,STEPS,-1019,186224.44471517944
15186,STEPS,-1019,186212.11471091796
15187,BOUNDARY,-2002,186199.72160400343
15188,STEPS,-1019,186187.3948511983
15189,STEPS,-1019,186175.06972150897
15190,STEPS,-1019,186162.7462146149
15191,STEPS,-1019,186150.4243301955
15192,STEPS,-1019,186138.1040679305
15193,STEPS,-1019,186125.7854274995
15194,STEPS,-1019,186113.46840858232
15195,STEPS,-1019,186101.15301085883
15196,BOUNDARY,-2001,186088.77461173994
15197,STEPS,-1019,186076.462459696
15198,STEPS,-1019,186064.15192788525
15199,STEPS,-1019,186051.8430159879
15200,BOUNDARY,-2001,186039.47111842106
15201,STEPS,-1019,186027.16544964147
15202,STEPS,-1019,186014.86139981583
15203,STEPS,-1019,186002.55896862462
15204,BOUNDARY,-2000,185990.1936332544
15205,STEPS,-1019,185977.89444261757
15206,BOUNDARY,-2000,185965.53235564908
15207,BOUNDARY,-2002,185953.1717630039
15208,STEPS,-1019,185940.87743293005
15209,STEPS,-1019,185928.58471957393
15210,STEPS,-1019,185916.2936226167
15211,BOUNDARY,-2000,185903.93964893828
15212,STEPS,-1019,185891.65178806207
15213,STEPS,-1019,185879.36554262802
15214,BOUNDARY,-2000,185867.01643223347
15215,STEPS,-1019,185854.73342096616
15216,STEPS,-1019,185842.45202418507
15217,STEPS,-1019,185830.1722415719
15218,STEPS,-1019,185817.89407280853
15219,STEPS,-1019,185805.61751757673
15220,STEPS,-1019,185793.34257555846
15221,STEPS,-1019,185781.06924643586
15222,STEPS,-1019,185768.79752989096
15223,STEPS,-1019,185756.52742560598
15224,STEPS,-1019,185744.25893326328
15225,STEPS,-1019,185731.99205254516
15226,BOUNDARY,-2000,185719.6623538684
15227,STEPS,-1019,185707.3986996782
15228,STEPS,-1019,185695.1366561597
15229,BOUNDARY,-2000,185682.81180642196
15230,STEPS,-1019,185670.55298752463
15231,STEPS,-1019,185658.2957783468
15232,STEPS,-1019,185646.04017857142
15233,STEPS,-1019,185633.78618788157
15234,STEPS,-1019,185621.53380596035
15235,STEPS,-1019,185609.283032491
15236,BOUNDARY,-2002,185596.96934891047
15237,STEPS,-1019,185584.72179562907
15238,STEPS,-1019,185572.47584984906
15239,STEPS,-1019,185560.231511254
15240,STEPS,-1019,185547.98877952757
15241,STEPS,-1019,185535.74765435338
15242,BOUNDARY,-2000,185523.44377378296
15243,BOUNDARY,-2001,185511.14144197336
15244,BOUNDARY,-2000,185498.84078981893
15245,BOUNDARY,-2001,185486.5416857986
15246,STEPS,-1019,185474.3086055359
15247,STEPS,-1019,185462.0771299272
15248,STEPS,-1019,185449.84725865687
15249,STEPS,-1019,185437.61899140928
15250,BOUNDARY,-2000,185425.328
15251,STEPS,-1019,185413.10294406925
15252,BOUNDARY,-2002,185400.8150406504
15253,BOUNDARY,-2001,185388.5288140038
15254,STEPS,-1019,185376.30857480006
15255,BOUNDARY,-2000,185364.02563094068
15256,STEPS,-1019,185351.80859989513
15257,STEPS,-1019,185339.59317034803
15258,STEPS,-1019,185327.37934198455
15259,STEPS,-1019,185315.1671144898
15260,STEPS,-1019,185302.95648754915
15261,STEPS,-1019,185290.74746084792
15262,STEPS,-1019,185278.54003407154
15263,STEPS,-1019,185266.3342069056
15264,STEPS,-1019,185254.12997903564
15265,STEPS,-1019,185241.9273501474
15266,STEPS,-1019,185229.72631992665
15267,BOUNDARY,-2001,185217.4625663195
15268,BOUNDARY,-2000,185205.20048467384
15269,BOUNDARY,-2002,185192.93987818455
15270,STEPS,-1019,185180.74525212837
15271,BOUNDARY,-2002,185168.48785279287
15272,STEPS,-1019,185156.29642482975
15273,STEPS,-1019,185144.10659333464
15274,STEPS,-1019,185131.91835799397
15275,STEPS,-1019,185119.73171849427
15276,STEPS,-1019,185107.54667452213
15277,BOUNDARY,-2001,185095.29894612817
15278,STEPS,-1019,185083.11709647859
15279,STEPS,-1019,185070.93684141632
15280,BOUNDARY,-2002,185058.69384816755
15281,BOUNDARY,-2000,185046.4525881814
15282,STEPS,-1019,185034.27712341317
15283,BOUNDARY,-2001,185022.03899757902
15284,BOUNDARY,-2000,185009.80253860247
15285,STEPS,-1019,184997.63186130192
15286,STEPS,-1019,184985.46277639671
15287,STEPS,-1019,184973.2952835743
15288,BOUNDARY,-2002,184961.06508372579
15289,STEPS,-1019,184948.90077833735
15290,STEPS,-1019,184936.73806409418
15291,STEPS,-1019,184924.57694068406
15292,BOUNDARY,-2000,184912.35325660475
15293,STEPS,-1019,184900.1953181194
15294,BOUNDARY,-2001,184887.97476134432
15295,BOUNDARY,-2002,184875.755737169
15296,BOUNDARY,-2000,184863.5384414226
15297,STEPS,-1019,184851.38687324311
15298,STEPS,-1019,184839.23689371158
15299,STEPS,-1019,184827.0885025165
15300,STEPS,-1019,184814.9416993464
15301,STEPS,-1019,184802.79648388995
15302,STEPS,-1019,184790.65285583583
15303,STEPS,-1019,184778.5108148729
15304,BOUNDARY,-2001,184766.30619445897
15305,STEPS,-1019,184754.1673309376
15306,STEPS,-1019,184742.03005357375
15307,STEPS,-1019,184729.89436205657
15308,STEPS,-1019,184717.76025607524
15309,STEPS,-1019,184705.62773531908
15310,BOUNDARY,-2001,184693.4326583932
15311,STEPS,-1019,184681.3033113448
15312,STEPS,-1019,184669.17554858935
15313,STEPS,-1019,184657.0493698165
15314,STEPS,-1019,184644.92477471594
15315,STEPS,-1019,184632.80176297747
15316,STEPS,-1019,184620.68033429093
15317,BOUNDARY,-2002,184608.49631128812
15318,STEPS,-1019,184596.378051965
15319,STEPS,-1019,184584.26137476336
15320,BOUNDARY,-2002,184572.0821148825
15321,STEPS,-1019,184559.96860518242
15322,STEPS,-1019,184547.85667667407
15323,BOUNDARY,-2002,184535.68217711936
15324,STEPS,-1019,184523.57341425214
15325,BOUNDARY,-2000,184511.40221859707
15326,BOUNDARY,-2000,184499.23261124885
15327,BOUNDARY,-2001,184487.0645266523
15328,STEPS,-1019,184474.9620955115
15329,STEPS,-1019,184462.86124339487
15330,STEPS,-1019,184450.76196999347
15331,BOUNDARY,-2002,184438.60015654555
15332,STEPS,-1019,184426.5040438299
15333,BOUNDARY,-2000,184414.34552925063
15334,BOUNDARY,-2000,184402.18860049563
15335,STEPS,-1019,184390.0972285621
15336,STEPS,-1019,184378.00743348984
15337,STEPS,-1019,184365.91921497034
15338,BOUNDARY,-2002,184353.76848350503
15339,BOUNDARY,-2002,184341.61933633222
15340,BOUNDARY,-2001,184329.47183833117
15341,STEPS,-1019,184317.38993546704
15342,STEPS,-1019,184305.30960761308
15343,STEPS,-1019,184293.23085446132
15344,STEPS,-1019,184281.15367570386
15345,BOUNDARY,-2002,184269.0140110785
15346,STEPS,-1019,184256.93998436074
15347,BOUNDARY,-2000,184244.80360982602
15348,STEPS,-1019,184232.7327339067
15349,BOUNDARY,-2000,184220.5995178839
15350,BOUNDARY,-2000,184208.46788273615
15351,STEPS,-1019,184196.40173278615
15352,STEPS,-1019,184184.33715476812
15353,STEPS,-1019,184172.2741483749
15354,STEPS,-1019,184160.21271329946
15355,BOUNDARY,-2002,184148.08883099968
15356,BOUNDARY,-2000,184135.96665798384
15357,STEPS,-1019,184123.90994334832
15358,STEPS,-1019,184111.85479880194
15359,STEPS,-1019,184099.80122403803
15360,STEPS,-1019,184087.74921875
15361,BOUNDARY,-2000,184075.63491960158
15362,STEPS,-1019,184063.58605650306
15363,STEPS,-1019,184051.53876196055
15364,BOUNDARY,-2002,184039.4290549336
15365,BOUNDARY,-2000,184027.3210543443
15366,STEPS,-1019,184015.27847195105
15367,STEPS,-1019,184003.23745688814
15368,BOUNDARY,-2002,183991.13404476835
15369,BOUNDARY,-2001,183979.03227275686
15370,BOUNDARY,-2000,183966.93214053352
15371,BOUNDARY,-2000,183954.83358272072
15372,BOUNDARY,-2000,183942.7365990112
15373,STEPS,-1019,183930.70500227672
15374,STEPS,-1019,183918.6749707298
15375,STEPS,-1019,183906.64650406505
15376,STEPS,-1019,183894.61960197712
15377,STEPS,-1019,183882.59426416075
15378,BOUNDARY,-2002,183870.50656782417
15379,STEPS,-1019,183858.48436179204
15380,STEPS,-1019,183846.46371911574
15381,STEPS,-1019,183834.44463949028
15382,STEPS,-1019,183822.42712261085
15383,STEPS,-1019,183810.41116817266
15384,BOUNDARY,-2001,183798.33294331774
15385,STEPS,-1019,183786.32011699709
15386,BOUNDARY,-2000,183774.24509294162
15387,STEPS,-1019,183762.235393514
15388,STEPS,-1019,183750.2272550039
15389,BOUNDARY,-2000,183738.15693027488
15390,BOUNDARY,-2000,183726.08817413906
15391,STEPS,-1019,183714.0847248392
15392,STEPS,-1019,183702.0828352391
15393,STEPS,-1019,183690.08250503475
15394,BOUNDARY,-2000,183678.02000779525
15395,STEPS,-1019,183666.02279961028
15396,STEPS,-1019,183654.02714990906
15397,STEPS,-1019,183642.03305838798
15398,BOUNDARY,-2000,183629.9768151708
15399,STEPS,-1019,183617.9858432366
15400,STEPS,-1019,183605.99642857144
15401,STEPS,-1019,183594.008570872
15402,STEPS,-1019,183582.02226983508
15403,STEPS,-1019,183570.03752515744
15404,STEPS,-1019,183558.05433653598
15405,STEPS,-1019,183546.07270366765
15406,STEPS,-1019,183534.0926262495
15407,STEPS,-1019,183522.1141039787
15408,BOUNDARY,-2000,183510.07346832813
15409,BOUNDARY,-2002,183498.03426568888
15410,BOUNDARY,-2002,183485.99662556782
15411,BOUNDARY,-2002,183473.96054766077
15412,BOUNDARY,-2000,183461.92616143264
15413,BOUNDARY,-2002,183449.89320703302
15414,BOUNDARY,-2000,183437.86194368755
15415,BOUNDARY,-2002,183425.83211157963
15416,BOUNDARY,-2001,183413.80390503374
15417,STEPS,-1019,183401.84095479015
15418,BOUNDARY,-2001,183389.81586457387
15419,STEPS,-1019,183377.8560217913
15420,STEPS,-1019,183365.8977302205
15421,BOUNDARY,-2000,183353.8773750081
15422,BOUNDARY,-2000,183341.85857865386
15423,BOUNDARY,-2002,183329.8412111781
15424,STEPS,-1019,183317.88913381743
15425,STEPS,-1019,183305.93860615883
15426,BOUNDARY,-2000,183293.92603396863
15427,STEPS,-1019,183281.9786089324
15428,BOUNDARY,-2000,183269.96914700544
15429,BOUNDARY,-2000,183257.96124181736
15430,STEPS,-1019,183246.01847051198
15431,BOUNDARY,-2001,183234.01360896896
15432,STEPS,-1019,183222.0739372732
15433,STEPS,-1019,183210.13581286854
15434,STEPS,-1019,183198.1992354542
15435,STEPS,-1019,183186.26420472952
15436,STEPS,-1019,183174.3307203939
15437,STEPS,-1019,183162.3987821468
15438,STEPS,-1019,183150.4683896878
15439,BOUNDARY,-2002,183138.47587278968
15440,STEPS,-1019,183126.54857512953
15441,BOUNDARY,-2000,183114.5592902014
15442,BOUNDARY,-2001,183102.5714933299
15443,STEPS,-1019,183090.64883766108
15444,STEPS,-1019,183078.72772597772
15445,BOUNDARY,-2000,183066.74464227905
15446,BOUNDARY,-2000,183054.76311019034
15447,BOUNDARY,-2001,183042.78306467275
15448,STEPS,-1019,183030.86813827034
15449,STEPS,-1019,183018.95475435304
15450,STEPS,-1019,183007.04291262137
15451,BOUNDARY,-2001,182995.06905701896
15452,BOUNDARY,-2000,182983.09681594616
15453,BOUNDARY,-2002,182971.12599495242
15454,BOUNDARY,-2000,182959.1568525948
15455,STEPS,-1019,182947.25273374314
15456,STEPS,-1019,182935.3501552795
15457,STEPS,-1019,182923.44911690496
15458,STEPS,-1019,182911.5496183206
15459,STEPS,-1019,182899.65165922765
15460,STEPS,-1019,182887.7552393273
15461,STEPS,-1019,182875.86035832093
15462,STEPS,-1019,182863.96701590996
15463,BOUNDARY,-2001,182852.0117053612
15464,STEPS,-1019,182840.1214433523
15465,STEPS,-1019,182828.232719043
15466,STEPS,-1019,182816.34553213502
15467,BOUNDARY,-2000,182804.3964569729
15468,STEPS,-1019,182792.51234807345
15469,STEPS,-1019,182780.6297756804
15470,STEPS,-1019,182768.7487394958
15471,STEPS,-1019,182756.86923922176
15472,STEPS,-1019,182744.9912745605
15473,STEPS,-1019,182733.11484521424
15474,STEPS,-1019,182721.23995088536
15475,BOUNDARY,-2002,182709.30306946687
15476,STEPS,-1019,182697.4312483846
15477,BOUNDARY,-2000,182685.49757704983
15478,STEPS,-1019,182673.62882801396
15479,BOUNDARY,-2000,182661.69823632017
15480,BOUNDARY,-2000,182649.7691860465
15481,STEPS,-1019,182637.90504489373
15482,STEPS,-1019,182626.04243637773
15483,STEPS,-1019,182614.1813602015
15484,STEPS,-1019,182602.3218160682
15485,BOUNDARY,-2000,182590.40045205038
15486,BOUNDARY,-2002,182578.48049851478
15487,STEPS,-1019,182566.6255569187
15488,BOUNDARY,-2002,182554.70867768594
15489,STEPS,-1019,182542.85680160113
15490,STEPS,-1019,182531.0064557779
15491,STEPS,-1019,182519.15763991995
15492,BOUNDARY,-2001,182507.24696617608
15493,STEPS,-1019,182495.40121345123
15494,STEPS,-1019,182483.5569898025
15495,BOUNDARY,-2000,182471.65098418845
15496,STEPS,-1019,182459.80982188953
15497,STEPS,-1019,182447.9701877783
15498,BOUNDARY,-2002,182436.06865401988
15499,STEPS,-1019,182424.232079489
15500,BOUNDARY,-2001,182412.33367741934
15501,BOUNDARY,-2001,182400.43681052836
15502,STEPS,-1019,182388.60482518384
15503,BOUNDARY,-2000,182376.71108817647
15504,STEPS,-1019,182364.88215944273
15505,STEPS,-1019,182353.05475653015
15506,STEPS,-1019,182341.22887914357
15507,STEPS,-1019,182329.4045269878
15508,STEPS,-1019,182317.58169976785
15509,STEPS,-1019,182305.76039718871
15510,BOUNDARY,-2002,182293.87724049
15511,BOUNDARY,-2001,182281.9956804848
15512,STEPS,-1019,182270.17895822588
15513,BOUNDARY,-2000,182258.30052214273
15514,STEPS,-1019,182246.48685058657
15515,STEPS,-1019,182234.6747019014
15516,STEPS,-1019,182222.86407579272
15517,BOUNDARY,-2001,182210.99168653734
15518,STEPS,-1019,182199.1841087769
15519,BOUNDARY,-2002,182187.31471099943
15520,STEPS,-1019,182175.51018041238
15521,STEPS,-1019,182163.7071709297
15522,BOUNDARY,-2000,182151.84248163897
15523,STEPS,-1019,182140.0425175546
15524,STEPS,-1019,182128.24407369236
15525,STEPS,-1019,182116.44714975846
15526,STEPS,-1019,182104.65174545924
15527,BOUNDARY,-2001,182092.7946158305
15528,STEPS,-1019,182081.00225399277
15529,STEPS,-1019,182069.2114109086
15530,STEPS,-1019,182057.4220862846
15531,BOUNDARY,-2001,182045.5710514455
15532,BOUNDARY,-2000,182033.7216070049
15533,STEPS,-1019,182021.93684413828
15534,STEPS,-1019,182010.153598558
15535,BOUNDARY,-2002,181998.30859349854
15536,STEPS,-1019,181986.52838568485
15537,STEPS,-1019,181974.74969427817
15538,STEPS,-1019,181962.9725189857
15539,STEPS,-1019,181951.19685951478
15540,STEPS,-1019,181939.42271557273
15541,BOUNDARY,-2001,181927.58689916992
15542,STEPS,-1019,181915.81578947368
15543,STEPS,-1019,181904.04619442837
15544,STEPS,-1019,181892.27811374163
15545,BOUNDARY,-2000,181880.44844001287
15546,STEPS,-1019,181868.68339122605
15547,BOUNDARY,-2000,181856.8567569306
15548,STEPS,-1019,181845.09473887316
15549,BOUNDARY,-2001,181833.27107852596
15550,BOUNDARY,-2001,181821.44893890675
15551,BOUNDARY,-2002,181809.62825541766
15552,BOUNDARY,-2001,181797.80915637861
15553,BOUNDARY,-2001,181785.99157718767
15554,BOUNDARY,-2000,181774.1755818439
15555,BOUNDARY,-2002,181762.36097717777
15556,STEPS,-1019,181750.6110825405
15557,STEPS,-1019,181738.86269846372
15558,STEPS,-1019,181727.11582465612
15559,STEPS,-1019,181715.37046082653
15560,STEPS,-1019,181703.6266066838
15561,STEPS,-1019,181691.88426193688
15562,STEPS,-1019,181680.14342629482
15563,BOUNDARY,-2001,181668.34100109234
15564,BOUNDARY,-2002,181656.54002827036
15565,STEPS,-1019,181644.80372630904
15566,STEPS,-1019,181633.06893228833
15567,BOUNDARY,-2002,181621.2724995182
15568,STEPS,-1019,181609.5407245632
15569,STEPS,-1019,181597.81045667673
15570,STEPS,-1019,181586.0816955684
15571,STEPS,-1019,181574.3544409479
15572,STEPS,-1019,181562.62869252503
15573,BOUNDARY,-2000,181550.8414563668
15574,BOUNDARY,-2002,181539.05560549634
15575,STEPS,-1019,181527.33438202247
15576,BOUNDARY,-2000,181515.551682075
15577,BOUNDARY,-2001,181503.7704307633
15578,STEPS,-1019,181492.0537296187
15579,STEPS,-1019,181480.3385326401
15580,BOUNDARY,-2001,181468.56181001285
15581,BOUNDARY,-2001,181456.78659906297
15582,STEPS,-1019,181445.0759209344
15583,STEPS,-1019,181433.36674581273
15584,BOUNDARY,-2000,181421.59612422998
15585,BOUNDARY,-2001,181409.82694898942
15586,BOUNDARY,-2001,181398.0592839728
15587,STEPS,-1019,181386.3561301084
15588,STEPS,-1019,181374.65447780344
15589,STEPS,-1019,181362.95432676887
15590,STEPS,-1019,181351.25567671584
15591,BOUNDARY,-2000,181339.49560643962
15592,STEPS,-1019,181327.79996151873
15593,BOUNDARY,-2000,181316.0429038671
15594,BOUNDARY,-2001,181304.28728998333
15595,STEPS,-1019,181292.59615261303
15596,BOUNDARY,-2002,181280.8434855091
15597,STEPS,-1019,181269.15535038788
15598,STEPS,-1019,181257.46871393768
15599,STEPS,-1019,181245.78357587024
15600,STEPS,-1019,181234.09993589742
15601,STEPS,-1019,181222.41779373118
15602,STEPS,-1019,181210.73714908346
15603,BOUNDARY,-2000,181198.99512914184
15604,STEPS,-1019,181187.31748269676
15605,STEPS,-1019,181175.64133290612
15606,STEPS,-1019,181163.96667948226
15607,STEPS,-1019,181152.2935221375
